Lambda,Policy,Total Latency (s),Total Latency std (s),Avg Inference Time (s),Inference Time std (s),Avg Device Queue Length,Avg Cloud Queue Length
2.0,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.168413617534074,0.10636566007651616,0.1352879198764672,0.07572042385130016,0.0,0.06636689724006001
2.0,Round Robin 2x Device,0.34308405303290157,0.26707132881106965,0.30003083433719596,0.23356103170304196,0.0,0.0
2.0,Round Robin 2x Cloud,0.1384995046231677,0.07814372302588754,0.13562205875469732,0.07590351168615608,0.0,0.0
2.0,Round Robin (Device/Cloud),0.24087483673984275,0.22214329934519478,0.21776664246864572,0.19214977071390735,0.04342904725400802,0.002867858151012092
2.0,Stateless Threshold,0.1314352301688563,0.09991979675432178,0.11553481498405728,0.08188790141755085,0.0017136804445045395,0.03014258953164535
2.0,HERO,0.12783170853438008,0.09443012649374058,0.11737586676975796,0.08424363271103341,0.0011424971080791874,0.019805647520571026
2.1,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.7171460925239422,0.6284980813873018,0.3002011065784338,0.23381025370276412,0.8771105241263215,0.0
2.1,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.17074303649744416,0.10850005335131921,0.13529992523115653,0.07572961616180633,0.0,0.0745602996087904
2.1,Round Robin 2x Device,0.3476384174789827,0.271013993737703,0.3001972182980101,0.23373532770854363,0.0,0.0
2.1,Round Robin 2x Cloud,0.13877946014229975,0.07835801903260588,0.13562333305991314,0.07589814489169813,0.0,0.0
2.1,Round Robin (Device/Cloud),0.24273408660891652,0.22458395876878534,0.21761322784183867,0.19213356245597113,0.049540203598229804,0.003305579946776145
2.1,Stateless Threshold,0.1323371810525767,0.10093018301291656,0.11551516531030635,0.08181928044428743,0.0018588198782268476,0.03352900706468576
2.1,HERO,0.12864792136173603,0.09504882264205108,0.1175874468457628,0.08430906036490948,0.001308343036035673,0.021959151423277607
2.2,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.7720818018126685,0.675641910075306,0.30001770522984095,0.23360849445669923,1.0403455517241127,0.0
2.2,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.17315348667876493,0.11076977454628356,0.13529659749693138,0.0757173919438698,0.0,0.08343035280426425
2.2,Round Robin 2x Device,0.3522247100350457,0.27480902051309436,0.3000123751023874,0.23366118353811532,0.0,0.0
2.2,Round Robin 2x Cloud,0.13907065309737038,0.07859040404800734,0.13561720476163466,0.07591127863970155,0.0,0.0
2.2,Round Robin (Device/Cloud),0.2454857145822944,0.22850439831353392,0.21769577455369157,0.19224606036237038,0.05745073267038252,0.0037936409886041825
2.2,Stateless Threshold,0.13333066273067543,0.10196377969663885,0.11554396302888685,0.08185741354852273,0.0020972164625589055,0.037101739964209866
2.2,HERO,0.1292717269831628,0.09566327989161207,0.1177103078140021,0.08458755732821759,0.001498721924723797,0.02398074820160697
2.3000000000000003,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.8339247585197156,0.7353951201775298,0.29939802348607913,0.2331150267568187,1.2315490754776623,0.0
2.3000000000000003,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.1756150472099593,0.11319578075819574,0.13526982381048658,0.07572050389219478,0.0,0.09295578654268122
2.3000000000000003,Round Robin 2x Device,0.3560772861682796,0.27852292129434997,0.29936596466461046,0.23313615369398497,0.0,0.0
2.3000000000000003,Round Robin 2x Cloud,0.13935370577256095,0.07884548456358707,0.13559528025699633,0.07591823881434238,0.0,0.0
2.3000000000000003,Round Robin (Device/Cloud),0.24779003889505938,0.23173842701645653,0.21748525056284537,0.1918874558259074,0.0654935208069274,0.004328799537922958
2.3000000000000003,Stateless Threshold,0.13423826509648876,0.10329717169277011,0.11545119716342449,0.08193144786244386,0.0022503785884488547,0.04103520589208527
2.3000000000000003,HERO,0.12996340899245845,0.09640772139818589,0.11776223241073999,0.08479763573895936,0.0017526852875634031,0.026358950128768224
